"기준일자","승차_호선","하차_호선","총_승객수","일반_승객수","어린이_승객수","청소년_승객수","대학생_승객수","경로_승객수","장애인_승객수","국가유공자_승객수","직원_승객수","외국인경로_승객수"
"20240222","5호선","1호선","9181","6909","85","112","0","1772","284","15","0","4"
"20240222","5호선","2호선","89320","75292","998","1721","0","9289","1857","104","0","59"
"20240222","5호선","3호선","30988","25008","392","559","0","4267","707","48","0","7"
"20240222","5호선","4호선","33515","28216","471","574","0","3523","676","49","0","6"
"20240222","5호선","5호선","352663","270178","7375","8743","0","56345","9380","558","0","84"
"20240222","5호선","6호선","29518","24682","313","529","0","3321","611","54","0","8"
"20240222","5호선","7호선","36546","29447","359","619","0","5059","988","60","0","14"
"20240222","5호선","7호선(인천)","1815","1509","20","25","0","217","42","2","0","0"
"20240222","5호선","8호선","24107","18597","340","480","0","4019","632","35","0","4"
"20240222","5호선","9호선","20209","16354","176","279","0","2837","530","26","0","7"
"20240222","5호선","9호선(연장)","10305","8079","136","182","0","1629","215","63","0","1"
"20240222","5호선","경강선","399","289","6","10","0","79","14","1","0","0"
"20240222","5호선","경부선","16465","13703","183","370","0","1818","372","19","0","0"
"20240222","5호선","경원선","6724","5013","71","145","0","1275","204","16","0","0"
"20240222","5호선","경의중앙선","6393","5312","55","80","0","793","132","21","0","0"
"20240222","5호선","경인선","9063","7480","77","146","0","1111","232","17","0","0"
"20240222","5호선","경춘선","1367","948","11","47","0","313","46","2","0","0"
"20240222","5호선","공항철도1호선","9739","8586","145","176","0","671","143","18","0","0"
"20240222","5호선","과천선","2121","1769","18","26","0","268","40","0","0","0"
"20240222","5호선","김포골드라인","5756","4424","98","133","0","965","124","12","0","0"
"20240222","5호선","분당선","13581","11268","177","302","0","1575","244","15","0","0"
"20240222","5호선","서해선","1870","1534","19","36","0","237","42","2","0","0"
"20240222","5호선","수인선","231","175","5","7","0","34","9","1","0","0"
"20240222","5호선","신림선","1447","1148","10","25","0","227","36","1","0","0"
"20240222","5호선","신분당선","2340","1991","11","21","0","257","55","5","0","0"
"20240222","5호선","신분당선(연장)","1222","930","12","21","0","239","19","1","0","0"
"20240222","5호선","신분당선(연장2)","533","437","4","15","0","66","11","0","0","0"
"20240222","5호선","안산선","1240","992","17","34","0","157","35","5","0","0"
"20240222","5호선","에버라인선","112","70","4","4","0","32","2","0","0","0"
"20240222","5호선","우이신설선","1601","1209","15","27","0","296","52","2","0","0"
"20240222","5호선","의정부선","236","202","4","7","0","21","2","0","0","0"
"20240222","5호선","인천1호선","3262","2758","32","65","0","330","72","3","0","2"
"20240222","5호선","인천2호선","2386","2015","41","42","0","233","49","5","0","1"
"20240222","5호선","일산선","3832","3133","34","51","0","521","86","7","0","0"
"20240222","5호선","장항선","60","28","4","1","0","24","3","0","0","0"
"20240222","5호선","중앙선","3600","2744","47","88","0","614","99","8","0","0"
"20240222","5호선","진접선","582","473","9","17","0","64","18","1","0","0"
"20240222","6호선","1호선","11656","8291","142","198","0","2588","407","27","0","3"
"20240222","6호선","2호선","52530","45098","697","1143","0","4561","963","50","0","18"
"20240222","6호선","3호선","31251","24556","422","643","0","4834","748","41","0","7"
"20240222","6호선","4호선","20562","16865","302","393","0","2506","450","40","0","6"
"20240222","6호선","5호선","30058","25219","326","522","0","3286","648","50","0","7"
"20240222","6호선","6호선","132495","102856","2291","3220","0","20318","3548","228","0","34"
"20240222","6호선","7호선","19193","15141","239","407","0","2858","499","43","0","6"
"20240222","6호선","7호선(인천)","653","540","6","20","0","70","17","0","0","0"
"20240222","6호선","8호선","2266","1962","18","39","0","202","39","6","0","0"
"20240222","6호선","9호선","5816","4834","56","110","0","675","136","4","0","1"
"20240222","6호선","9호선(연장)","1455","1203","21","31","0","149","27","24","0","0"
"20240222","6호선","경강선","190","139","5","9","0","33","3","1","0","0"
"20240222","6호선","경부선","6992","5847","110","201","0","690","141","3","0","0"
"20240222","6호선","경원선","6415","4606","96","166","0","1293","241","13","0","0"
"20240222","6호선","경의중앙선","7391","5768","77","151","0","1171","203","21","0","0"
"20240222","6호선","경인선","3054","2456","44","91","0","385","75","3","0","0"
"20240222","6호선","경춘선","1801","1322","37","58","0","328","53","3","0","0"
"20240222","6호선","공항철도1호선","8713","7651","138","162","0","602","154","6","0","0"
"20240222","6호선","과천선","3334","2945","34","80","0","243","27","5","0","0"
"20240222","6호선","김포골드라인","1041","873","14","22","0","115","16","1","0","0"
"20240222","6호선","분당선","3392","2884","30","95","0","334","46","3","0","0"
"20240222","6호선","서해선","417","345","4","11","0","48","9","0","0","0"
"20240222","6호선","수인선","142","106","3","7","0","24","2","0","0","0"
"20240222","6호선","신림선","642","523","8","17","0","76","17","0","0","1"
"20240222","6호선","신분당선","1651","1468","7","23","0","123","30","0","0","0"
"20240222","6호선","신분당선(연장)","803","628","18","27","0","119","11","0","0","0"
"20240222","6호선","신분당선(연장2)","401","348","6","12","0","33","2","0","0","0"
"20240222","6호선","안산선","1305","1104","19","51","0","114","17","0","0","0"
"20240222","6호선","에버라인선","31","16","0","2","0","13","0","0","0","0"
"20240222","6호선","우이신설선","4590","3399","70","133","0","822","157","8","0","1"
"20240222","6호선","의정부선","274","240","6","10","0","14","4","0","0","0"
"20240222","6호선","인천1호선","1491","1289","18","28","0","131","23","2","0","0"
"20240222","6호선","인천2호선","1063","903","8","27","0","103","21","0","0","1"
"20240222","6호선","일산선","4248","3281","38","80","0","739","107","3","0","0"
"20240222","6호선","장항선","22","12","0","1","0","8","1","0","0","0"
"20240222","6호선","중앙선","2427","1871","37","63","0","393","58","5","0","0"
"20240222","6호선","진접선","215","169","3","5","0","29","8","1","0","0"
"20240222","7호선","1호선","6857","5037","32","94","0","1463","211","18","0","2"
"20240222","7호선","2호선","72036","60429","859","1595","0","7467","1551","74","0","61"
"20240222","7호선","3호선","33873","28076","331","654","0","4138","605","38","0","31"
"20240222","7호선","4호선","18200","14213","204","346","0","2977","433","26","0","1"
"20240222","7호선","5호선","36847","29680","374","620","0","5089","1005","61","0","18"
"20240222","7호선","6호선","19491","15362","246","406","0","2904","517","52","0","4"
"20240222","7호선","7호선","296845","235326","3538","6005","0","43105","8180","485","0","206"
"20240222","7호선","7호선(인천)","24656","22030","231","401","0","1579","391","17","0","7"
"20240222","7호선","8호선","7484","6373","65","105","0","784","146","10","0","1"
"20240222","7호선","9호선","7738","6410","65","118","0","961","174","7","0","3"
"20240222","7호선","9호선(연장)","4051","3167","51","76","0","614","87","55","0","1"
"20240222","7호선","경강선","673","490","5","27","0","129","22","0","0","0"
"20240222","7호선","경부선","18996","15691","149","397","0","2248","491","20","0","0"
"20240222","7호선","경원선","12169","8473","139","328","0","2759","446","24","0","0"
"20240222","7호선","경의중앙선","2152","1774","16","47","0","268","42","5","0","0"
"20240222","7호선","경인선","10197","8213","87","198","0","1398","293","8","0","0"
"20240222","7호선","경춘선","4995","3631","68","158","0","981","146","11","0","0"
"20240222","7호선","공항철도1호선","1539","1325","26","33","0","121","29","5","0","0"
"20240222","7호선","과천선","6194","5344","46","92","0","629","73","10","0","0"
"20240222","7호선","김포골드라인","728","602","5","11","0","95","14","1","0","0"
"20240222","7호선","분당선","21102","17877","203","450","0","2213","336","23","0","0"
"20240222","7호선","서해선","3035","2614","18","45","0","293","62","3","0","0"
"20240222","7호선","수인선","417","335","4","11","0","49","16","2","0","0"
"20240222","7호선","신림선","6257","4805","38","99","0","1100","196","12","0","7"
"20240222","7호선","신분당선","11335","9978","73","176","0","910","182","16","0","0"
"20240222","7호선","신분당선(연장)","3586","2993","29","84","0","429","47","4","0","0"
"20240222","7호선","신분당선(연장2)","3276","2815","38","98","0","277","47","1","0","0"
"20240222","7호선","안산선","3823","3297","32","73","0","350","68","3","0","0"
"20240222","7호선","에버라인선","160","105","0","4","0","39","12","0","0","0"
"20240222","7호선","우이신설선","978","694","15","25","0","197","46","1","0","0"
"20240222","7호선","의정부선","717","582","19","20","0","81","15","0","0","0"
"20240222","7호선","인천1호선","5237","4596","25","92","0","428","84","5","0","7"
"20240222","7호선","인천2호선","3124","2733","21","65","0","259","42","3","0","1"
"20240222","7호선","일산선","1928","1585","14","48","0","238","42","1","0","0"
"20240222","7호선","장항선","108","63","3","1","0","36","5","0","0","0"
"20240222","7호선","중앙선","6744","4848","100","182","0","1370","237","7","0","0"
"20240222","7호선","진접선","238","162","3","7","0","60","5","0","0","1"
"20240222","7호선(인천)","1호선","1844","1559","12","27","0","209","33","4","0","0"
"20240222","7호선(인천)","2호선","9823","8658","146","209","0","615","180","10","0","5"
"20240222","7호선(인천)","3호선","3500","3102","29","60","0","259","44","4","0","2"
"20240222","7호선(인천)","4호선","1301","1075","21","29","0","150","25","1","0","0"
"20240222","7호선(인천)","5호선","1854","1569","18","25","0","200","40","2","0","0"
"20240222","7호선(인천)","6호선","668","570","4","19","0","62","13","0","0","0"
"20240222","7호선(인천)","7호선","25972","23287","254","426","0","1588","379","29","0","9"
"20240222","7호선(인천)","7호선(인천)","474","441","7","17","0","7","2","0","0","0"
"20240222","7호선(인천)","8호선","242","213","1","5","0","20","3","0","0","0"
"20240222","7호선(인천)","9호선","1077","927","13","17","0","85","32","3","0","0"
"20240222","7호선(인천)","9호선(연장)","468","401","4","14","0","34","8","7","0","0"
"20240222","7호선(인천)","경부선","533","521","6","6","0","0","0","0","0","0"
"20240222","7호선(인천)","경원선","16","15","0","1","0","0","0","0","0","0"
"20240222","7호선(인천)","경의중앙선","25","24","0","1","0","0","0","0","0","0"
"20240222","7호선(인천)","경인선","122","112","3","7","0","0","0","0","0","0"
"20240222","7호선(인천)","공항철도1호선","58","58","0","0","0","0","0","0","0","0"
"20240222","7호선(인천)","과천선","38","38","0","0","0","0","0","0","0","0"
"20240222","7호선(인천)","김포골드라인","1","1","0","0","0","0","0","0","0","0"
"20240222","7호선(인천)","분당선","46","43","0","3","0","0","0","0","0","0"
"20240222","7호선(인천)","서해선","46","44","0","2","0","0","0","0","0","0"
"20240222","7호선(인천)","수인선","1","1","0","0","0","0","0","0","0","0"
"20240222","7호선(인천)","신림선","105","100","4","1","0","0","0","0","0","0"
"20240222","7호선(인천)","신분당선","33","33","0","0","0","0","0","0","0","0"
"20240222","7호선(인천)","신분당선(연장)","1","1","0","0","0","0","0","0","0","0"
"20240222","7호선(인천)","신분당선(연장2)","7","7","0","0","0","0","0","0","0","0"
"20240222","7호선(인천)","안산선","2","1","0","1","0","0","0","0","0","0"
"20240222","7호선(인천)","에버라인선","1","0","1","0","0","0","0","0","0","0"
"20240222","7호선(인천)","우이신설선","3","2","0","1","0","0","0","0","0","0"
"20240222","7호선(인천)","인천1호선","60","58","2","0","0","0","0","0","0","0"
"20240222","7호선(인천)","인천2호선","13","12","1","0","0","0","0","0","0","0"
"20240222","7호선(인천)","일산선","20","17","1","2","0","0","0","0","0","0"
"20240222","7호선(인천)","중앙선","15","15","0","0","0","0","0","0","0","0"
"20240222","8호선","1호선","855","644","6","8","0","166","26","4","0","1"
"20240222","8호선","2호선","35004","30467","278","567","0","3106","531","43","0","12"
"20240222","8호선","3호선","14574","11632","164","242","0","2215","292","28","0","1"
"20240222","8호선","4호선","3892","3273","36","63","0","448","65","6","0","1"
"20240222","8호선","5호선","22800","17359","273","376","0","4114","642","31","0","5"
"20240222","8호선","6호선","2006","1711","18","39","0","199","36","3","0","0"
"20240222","8호선","7호선","6869","5830","49","90","0","746","141","11","0","2"
"20240222","8호선","7호선(인천)","225","192","1","1","0","28","3","0","0","0"
"20240222","8호선","8호선","80214","59305","1573","2037","0","14830","2320","139","0","10"
"20240222","8호선","9호선","6835","6157","43","85","0","462","80","8","0","0"
"20240222","8호선","9호선(연장)","6666","5210","72","94","0","1101","146","42","0","1"
"20240222","8호선","경강선","1757","1392","27","51","0","244","40","3","0","0"
"20240222","8호선","경부선","1307","1026","18","24","0","202","34","3","0","0"
"20240222","8호선","경원선","1025","797","11","18","0","170","29","0","0","0"
"20240222","8호선","경의중앙선","248","192","1","7","0","41","6","1","0","0"
"20240222","8호선","경인선","751","622","5","17","0","91","15","1","0","0"
"20240222","8호선","경춘선","191","110","2","3","0","69","7","0","0","0"
"20240222","8호선","공항철도1호선","670","592","9","7","0","51","10","1","0","0"
"20240222","8호선","과천선","481","385","8","4","0","74","10","0","0","0"
"20240222","8호선","김포골드라인","222","174","6","7","0","31","4","0","0","0"
"20240222","8호선","분당선","29034","23334","331","558","0","4106","665","40","0","0"
"20240222","8호선","서해선","77","56","0","3","0","15","3","0","0","0"
"20240222","8호선","수인선","178","143","5","3","0","24","2","1","0","0"
"20240222","8호선","신림선","323","269","6","8","0","35","5","0","0","0"
"20240222","8호선","신분당선","608","469","5","11","0","103","20","0","0","0"
"20240222","8호선","신분당선(연장)","1172","932","15","22","0","182","17","4","0","0"
"20240222","8호선","신분당선(연장2)","126","102","3","3","0","13","4","1","0","0"
"20240222","8호선","안산선","279","233","3","7","0","31","4","1","0","0"
"20240222","8호선","에버라인선","381","274","5","9","0","82","10","1","0","0"
"20240222","8호선","우이신설선","255","208","3","1","0","33","9","1","0","0"
"20240222","8호선","의정부선","31","24","1","2","0","4","0","0","0","0"
"20240222","8호선","인천1호선","138","118","0","5","0","14","1","0","0","0"
"20240222","8호선","인천2호선","140","117","1","1","0","20","1","0","0","0"
"20240222","8호선","일산선","409","327","2","3","0","72","5","0","0","0"
"20240222","8호선","장항선","13","4","1","1","0","6","1","0","0","0"
"20240222","8호선","중앙선","509","375","5","13","0","93","23","0","0","0"
"20240222","8호선","진접선","23","19","0","0","0","4","0","0","0","0"
"20240222","9호선","1호선","8469","7090","29","80","0","1008","227","31","0","4"
"20240222","9호선","2호선","33977","29107","117","671","0","3366","667","28","0","21"
"20240222","9호선","3호선","16679","14267","77","330","0","1724","253","26","0","2"
"20240222","9호선","4호선","9845","8190","43","162","0","1248","191","9","0","2"
"20240222","9호선","5호선","21060","17115","58","360","0","2954","532","32","0","9"
"20240222","9호선","6호선","5183","4298","15","72","0","660","128","9","0","1"
"20240222","9호선","7호선","7840","6480","17","99","0","1038","194","6","0","6"
"20240222","9호선","7호선(인천)","1024","900","6","11","0","78","27","2","0","0"
"20240222","9호선","8호선","6895","6273","24","81","0","425","82","9","0","1"
"20240222","9호선","9호선","109550","91475","479","2151","0","12741","2549","140","0","15"
"20240222","9호선","9호선(연장)","28323","25779","111","577","0","1470","298","85","0","3"
"20240222","9호선","경강선","423","340","2","8","0","63","10","0","0","0"
"20240222","9호선","경부선","10189","8391","30","217","0","1250","271","30","0","0"
"20240222","9호선","경원선","2422","1997","11","44","0","303","60","7","0","0"
"20240222","9호선","경의중앙선","1975","1635","3","30","0","251","50","6","0","0"
"20240222","9호선","경인선","5751","4787","7","83","0","734","131","9","0","0"
"20240222","9호선","경춘선","153","117","2","1","0","25","8","0","0","0"
"20240222","9호선","공항철도1호선","11966","10794","78","232","0","679","171","12","0","0"
"20240222","9호선","과천선","3949","3542","19","55","0","289","42","2","0","0"
"20240222","9호선","김포골드라인","4740","3937","9","83","0","611","91","9","0","0"
"20240222","9호선","분당선","10629","9328","42","292","0","813","137","17","0","0"
"20240222","9호선","서해선","1658","1408","4","12","0","195","36","3","0","0"
"20240222","9호선","수인선","199","146","0","4","0","42","7","0","0","0"
"20240222","9호선","신림선","2981","2443","10","43","0","413","67","4","0","1"
"20240222","9호선","신분당선","4584","4138","2","43","0","343","53","5","0","0"
"20240222","9호선","신분당선(연장)","2418","2104","9","46","0","226","30","3","0","0"
"20240222","9호선","신분당선(연장2)","248","199","0","8","0","38","2","1","0","0"
"20240222","9호선","안산선","1448","1265","3","36","0","122","19","3","0","0"
"20240222","9호선","에버라인선","57","38","1","1","0","15","2","0","0","0"
"20240222","9호선","우이신설선","377","308","0","5","0","57","7","0","0","0"
"20240222","9호선","의정부선","76","73","0","0","0","3","0","0","0","0"
"20240222","9호선","인천1호선","3214","2804","8","50","0","286","63","3","0","0"
"20240222","9호선","인천2호선","2841","2468","19","68","0","228","52","6","0","0"
"20240222","9호선","일산선","1118","913","3","13","0","157","30","2","0","0"
"20240222","9호선","장항선","36","17","0","1","0","15","2","1","0","0"
"20240222","9호선","중앙선","1134","943","2","24","0","145","19","1","0","0"
"20240222","9호선","진접선","147","116","0","4","0","22","4","1","0","0"
"20240222","9호선(연장)","1호선","919","737","12","20","0","127","13","9","0","1"
"20240222","9호선(연장)","2호선","12653","10446","142","258","0","1501","217","87","0","2"
"20240222","9호선(연장)","3호선","5770","4651","68","111","0","800","103","36","0","1"
"20240222","9호선(연장)","4호선","3448","2842","53","65","0","411","50","26","0","1"
"20240222","9호선(연장)","5호선","10345","8001","143","187","0","1708","231","74","0","1"
