"기준일자","승차_호선","하차_호선","총_승객수","일반_승객수","어린이_승객수","청소년_승객수","대학생_승객수","경로_승객수","장애인_승객수","국가유공자_승객수","직원_승객수","외국인경로_승객수"
"20240202","2호선","신분당선(연장)","11028","9372","122","241","0","1147","133","13","0","0"
"20240202","2호선","신분당선(연장2)","2813","2416","25","58","0","266","46","2","0","0"
"20240202","2호선","안산선","9364","7891","138","267","0","879","181","8","0","0"
"20240202","2호선","에버라인선","375","246","4","6","0","106","12","1","0","0"
"20240202","2호선","우이신설선","4776","3823","50","101","0","679","120","3","0","0"
"20240202","2호선","의정부선","512","434","12","24","0","31","11","0","0","0"
"20240202","2호선","인천1호선","5734","4913","70","161","0","478","93","4","0","15"
"20240202","2호선","인천2호선","3593","2986","65","121","0","352","61","7","0","1"
"20240202","2호선","일산선","8413","7091","96","182","0","898","136","10","0","0"
"20240202","2호선","장항선","210","114","6","16","0","65","8","1","0","0"
"20240202","2호선","중앙선","11111","9263","125","296","0","1203","215","9","0","0"
"20240202","2호선","진접선","1284","1075","29","42","0","107","28","2","0","1"
"20240202","3호선","1호선","16762","11628","147","239","0","4089","610","45","0","4"
"20240202","3호선","2호선","77375","65301","1080","1782","0","7890","1195","84","0","43"
"20240202","3호선","3호선","210554","157964","4877","6311","0","36212","4794","351","0","45"
"20240202","3호선","4호선","39437","31981","655","864","0","5104","777","49","0","7"
"20240202","3호선","5호선","31196","24769","427","631","0","4584","724","52","0","9"
"20240202","3호선","6호선","31465","24536","381","773","0","4929","807","33","0","6"
"20240202","3호선","7호선","33643","27604","350","582","0","4416","619","40","0","32"
"20240202","3호선","7호선(인천)","3162","2806","33","50","0","234","36","2","0","1"
"20240202","3호선","8호선","13729","10802","162","234","0","2210","301","20","0","0"
"20240202","3호선","9호선","18403","15425","249","463","0","1984","259","22","0","1"
"20240202","3호선","9호선(연장)","5592","4530","54","102","0","791","84","27","0","4"
"20240202","3호선","경강선","1009","750","8","29","0","194","26","2","0","0"
"20240202","3호선","경부선","8153","6677","94","144","0","1045","182","11","0","0"
"20240202","3호선","경원선","8648","6660","110","178","0","1468","220","12","0","0"
"20240202","3호선","경의중앙선","4848","3629","54","105","0","935","112","13","0","0"
"20240202","3호선","경인선","5121","4172","48","94","0","679","119","9","0","0"
"20240202","3호선","경춘선","999","731","10","28","0","198","31","1","0","0"
"20240202","3호선","공항철도1호선","3300","2900","54","71","0","224","48","3","0","0"
"20240202","3호선","과천선","3470","2692","43","45","0","616","64","10","0","0"
"20240202","3호선","김포골드라인","951","757","4","17","0","149","23","1","0","0"
"20240202","3호선","분당선","15528","11715","249","412","0","2832","294","26","0","0"
"20240202","3호선","서해선","816","655","9","17","0","108","27","0","0","0"
"20240202","3호선","수인선","171","115","2","4","0","41","9","0","0","0"
"20240202","3호선","신림선","1392","1121","5","28","0","207","29","2","0","0"
"20240202","3호선","신분당선","7278","5637","101","145","0","1241","145","9","0","0"
"20240202","3호선","신분당선(연장)","5513","4279","69","106","0","967","85","7","0","0"
"20240202","3호선","신분당선(연장2)","2097","1693","26","56","0","281","37","4","0","0"
"20240202","3호선","안산선","1905","1564","22","45","0","246","25","3","0","0"
"20240202","3호선","에버라인선","162","81","5","2","0","69","5","0","0","0"
"20240202","3호선","우이신설선","1779","1318","13","27","0","375","45","1","0","0"
"20240202","3호선","의정부선","207","183","4","5","0","14","1","0","0","0"
"20240202","3호선","인천1호선","1125","923","9","14","0","153","24","1","0","1"
"20240202","3호선","인천2호선","816","684","13","13","0","94","11","1","0","0"
"20240202","3호선","일산선","29997","23406","398","540","0","4909","684","60","0","0"
"20240202","3호선","장항선","47","24","2","1","0","17","3","0","0","0"
"20240202","3호선","중앙선","6037","4918","61","141","0","787","121","9","0","0"
"20240202","3호선","진접선","784","632","11","25","0","99","17","0","0","0"
"20240202","4호선","1호선","21798","15652","299","286","0","4807","711","35","0","8"
"20240202","4호선","2호선","73749","63128","971","1608","0","6620","1309","86","0","27"
"20240202","4호선","3호선","38429","31117","654","846","0","4994","760","50","0","8"
"20240202","4호선","4호선","230506","169973","5096","7165","0","40550","7216","446","0","60"
"20240202","4호선","5호선","32090","26766","448","552","0","3578","686","55","0","5"
"20240202","4호선","6호선","18421","14781","282","417","0","2464","451","23","0","3"
"20240202","4호선","7호선","14827","11342","178","252","0","2618","417","12","0","8"
"20240202","4호선","7호선(인천)","1175","991","21","18","0","114","27","4","0","0"
"20240202","4호선","8호선","3896","3267","48","63","0","443","72","3","0","0"
"20240202","4호선","9호선","9917","8029","149","200","0","1333","185","18","0","3"
"20240202","4호선","9호선(연장)","2935","2456","25","41","0","345","41","27","0","0"
"20240202","4호선","경강선","370","270","9","11","0","70","10","0","0","0"
"20240202","4호선","경부선","11964","9870","200","229","0","1360","293","12","0","0"
"20240202","4호선","경원선","21576","14027","303","525","0","5773","892","56","0","0"
"20240202","4호선","경의중앙선","2114","1595","59","54","0","355","45","6","0","0"
"20240202","4호선","경인선","5154","4200","83","142","0","611","110","8","0","0"
"20240202","4호선","경춘선","691","467","14","21","0","165","24","0","0","0"
"20240202","4호선","공항철도1호선","7045","6309","131","144","0","373","86","2","0","0"
"20240202","4호선","과천선","15316","12310","227","238","0","2211","303","27","0","0"
"20240202","4호선","김포골드라인","1112","849","20","24","0","197","19","3","0","0"
"20240202","4호선","분당선","6590","5470","83","147","0","749","137","4","0","0"
"20240202","4호선","서해선","529","423","11","12","0","69","14","0","0","0"
"20240202","4호선","수인선","344","237","14","13","0","70","10","0","0","0"
"20240202","4호선","신림선","935","718","14","13","0","158","30","2","0","0"
"20240202","4호선","신분당선","2103","1754","16","32","0","262","39","0","0","0"
"20240202","4호선","신분당선(연장)","1587","1196","28","25","0","309","23","6","0","0"
"20240202","4호선","신분당선(연장2)","755","651","3","17","0","74","10","0","0","0"
"20240202","4호선","안산선","6752","5513","94","157","0","813","163","12","0","0"
"20240202","4호선","에버라인선","60","30","0","1","0","27","2","0","0","0"
"20240202","4호선","우이신설선","5378","3172","61","89","0","1825","223","6","0","2"
"20240202","4호선","의정부선","1075","905","24","27","0","101","18","0","0","0"
"20240202","4호선","인천1호선","1333","1093","30","37","0","136","35","2","0","0"
"20240202","4호선","인천2호선","1149","959","16","21","0","127","23","2","0","1"
"20240202","4호선","일산선","4634","3716","50","87","0","674","103","4","0","0"
"20240202","4호선","장항선","62","37","0","2","0","23","0","0","0","0"
"20240202","4호선","중앙선","4210","3320","62","82","0","635","107","4","0","0"
"20240202","4호선","진접선","8480","6387","286","407","0","1189","193","18","0","0"
"20240202","5호선","1호선","9591","6756","96","141","0","2233","338","23","0","4"
"20240202","5호선","2호선","87933","73675","932","1752","0","9539","1880","80","0","75"
"20240202","5호선","3호선","31048","24720","454","699","0","4390","718","56","0","11"
"20240202","5호선","4호선","32425","27012","465","585","0","3592","713","52","0","6"
"20240202","5호선","5호선","355865","264992","8047","9656","0","62115","10404","547","0","104"
"20240202","5호선","6호선","29472","24226","364","510","0","3674","644","44","0","10"
"20240202","5호선","7호선","36097","28730","376","509","0","5397","1002","66","0","17"
"20240202","5호선","7호선(인천)","1735","1475","6","22","0","185","46","0","0","1"
"20240202","5호선","8호선","24145","18399","302","454","0","4322","624","42","0","2"
"20240202","5호선","9호선","20279","16231","185","334","0","2940","559","25","0","5"
"20240202","5호선","9호선(연장)","10015","7778","128","178","0","1633","216","78","0","4"
"20240202","5호선","경강선","377","264","5","8","0","90","8","2","0","0"
"20240202","5호선","경부선","16209","13505","203","329","0","1776","377","19","0","0"
"20240202","5호선","경원선","6829","5072","61","146","0","1319","203","28","0","0"
"20240202","5호선","경의중앙선","6024","4963","64","85","0","775","123","14","0","0"
"20240202","5호선","경인선","8925","7353","73","141","0","1125","221","12","0","0"
"20240202","5호선","경춘선","1392","953","17","30","0","346","44","2","0","0"
"20240202","5호선","공항철도1호선","9408","8226","146","198","0","660","155","23","0","0"
"20240202","5호선","과천선","2237","1780","37","17","0","333","68","2","0","0"
"20240202","5호선","김포골드라인","5642","4257","112","155","0","984","123","11","0","0"
"20240202","5호선","분당선","13391","11045","160","297","0","1624","247","18","0","0"
"20240202","5호선","서해선","1788","1436","21","34","0","248","46","3","0","0"
"20240202","5호선","수인선","276","199","1","4","0","59","12","1","0","0"
"20240202","5호선","신림선","1281","985","11","27","0","211","42","5","0","0"
"20240202","5호선","신분당선","2194","1853","13","22","0","242","60","4","0","0"
"20240202","5호선","신분당선(연장)","1194","916","6","23","0","224","21","4","0","0"
"20240202","5호선","신분당선(연장2)","550","465","5","6","0","68","6","0","0","0"
"20240202","5호선","안산선","1318","1068","23","33","0","157","36","1","0","0"
"20240202","5호선","에버라인선","116","66","2","3","0","40","5","0","0","0"
"20240202","5호선","우이신설선","1481","1113","11","13","0","306","37","1","0","0"
"20240202","5호선","의정부선","224","195","2","7","0","16","4","0","0","0"
"20240202","5호선","인천1호선","3019","2532","23","47","0","338","73","5","0","1"
"20240202","5호선","인천2호선","2188","1840","26","32","0","234","54","2","0","0"
"20240202","5호선","일산선","3525","2828","35","54","0","521","78","9","0","0"
"20240202","5호선","장항선","59","27","3","6","0","19","4","0","0","0"
"20240202","5호선","중앙선","3541","2689","46","73","0","626","103","4","0","0"
"20240202","5호선","진접선","548","443","6","20","0","69","10","0","0","0"
"20240202","6호선","1호선","12250","8012","95","158","0","3472","487","22","0","4"
"20240202","6호선","2호선","51026","43489","581","1071","0","4816","1005","53","0","11"
"20240202","6호선","3호선","31801","24764","417","732","0","5057","788","35","0","8"
"20240202","6호선","4호선","19897","16153","282","429","0","2535","464","30","0","4"
"20240202","6호선","5호선","29862","24689","353","515","0","3583","667","46","0","9"
"20240202","6호선","6호선","130308","98588","2089","3200","0","22336","3850","208","0","37"
"20240202","6호선","7호선","18605","14469","221","377","0","2926","548","57","0","7"
"20240202","6호선","7호선(인천)","671","556","8","20","0","72","14","1","0","0"
"20240202","6호선","8호선","2181","1866","14","24","0","229","44","4","0","0"
"20240202","6호선","9호선","5648","4670","79","114","0","636","141","8","0","0"
"20240202","6호선","9호선(연장)","1284","1048","12","12","0","162","30","20","0","0"
"20240202","6호선","경강선","178","124","3","9","0","37","4","1","0","0"
"20240202","6호선","경부선","6649","5570","73","138","0","716","141","11","0","0"
"20240202","6호선","경원선","6474","4471","78","151","0","1503","258","13","0","0"
"20240202","6호선","경의중앙선","7303","5552","81","130","0","1309","219","12","0","0"
"20240202","6호선","경인선","2890","2312","35","72","0","387","81","3","0","0"
"20240202","6호선","경춘선","1766","1277","34","48","0","343","61","3","0","0"
"20240202","6호선","공항철도1호선","8423","7320","143","212","0","595","142","11","0","0"
"20240202","6호선","과천선","3439","2884","30","58","0","402","57","8","0","0"
"20240202","6호선","김포골드라인","975","745","13","27","0","159","28","3","0","0"
"20240202","6호선","분당선","3193","2722","33","73","0","295","67","3","0","0"
"20240202","6호선","서해선","436","352","5","13","0","55","11","0","0","0"
"20240202","6호선","수인선","134","103","1","4","0","25","1","0","0","0"
"20240202","6호선","신림선","561","453","3","13","0","76","13","2","0","1"
"20240202","6호선","신분당선","1565","1360","7","20","0","144","34","0","0","0"
"20240202","6호선","신분당선(연장)","743","595","11","16","0","103","17","1","0","0"
"20240202","6호선","신분당선(연장2)","446","390","3","6","0","45","2","0","0","0"
"20240202","6호선","안산선","1367","1171","27","42","0","105","20","2","0","0"
"20240202","6호선","에버라인선","31","19","0","2","0","8","2","0","0","0"
"20240202","6호선","우이신설선","4187","3003","69","116","0","850","140","8","0","1"
"20240202","6호선","의정부선","284","242","9","9","0","17","7","0","0","0"
"20240202","6호선","인천1호선","1523","1282","15","35","0","159","29","3","0","0"
"20240202","6호선","인천2호선","990","823","10","30","0","106","21","0","0","0"
"20240202","6호선","일산선","4172","3161","40","67","0","792","105","7","0","0"
"20240202","6호선","장항선","38","20","1","3","0","12","1","1","0","0"
"20240202","6호선","중앙선","2267","1674","34","45","0","436","73","5","0","0"
"20240202","6호선","진접선","262","203","6","12","0","29","11","1","0","0"
"20240202","7호선","1호선","7170","4920","36","81","0","1822","283","21","0","7"
"20240202","7호선","2호선","70424","59099","744","1447","0","7418","1580","66","0","70"
"20240202","7호선","3호선","33940","27972","356","630","0","4300","609","45","0","28"
"20240202","7호선","4호선","17756","13813","218","289","0","2986","427","15","0","8"
"20240202","7호선","5호선","36257","28782","387","500","0","5526","984","59","0","19"
"20240202","7호선","6호선","18645","14577","224","376","0","2891","519","53","0","5"
"20240202","7호선","7호선","296142","230406","3928","5851","0","46667","8547","543","0","200"
"20240202","7호선","7호선(인천)","23991","21154","267","367","0","1804","365","21","0","13"
"20240202","7호선","8호선","7320","6227","51","76","0","819","136","11","0","0"
"20240202","7호선","9호선","7291","5994","63","136","0","961","129","5","0","3"
"20240202","7호선","9호선(연장)","3745","2970","25","49","0","567","83","49","0","2"
"20240202","7호선","경강선","717","535","6","20","0","138","17","1","0","0"
"20240202","7호선","경부선","18438","15064","131","285","0","2422","508","28","0","0"
"20240202","7호선","경원선","12348","8542","141","238","0","2924","469","34","0","0"
"20240202","7호선","경의중앙선","1968","1611","15","37","0","262","39","4","0","0"
"20240202","7호선","경인선","10196","8020","84","163","0","1603","309","17","0","0"
"20240202","7호선","경춘선","5038","3621","85","146","0","1039","136","11","0","0"
"20240202","7호선","공항철도1호선","1521","1343","22","39","0","87","25","5","0","0"
"20240202","7호선","과천선","6414","5326","40","73","0","848","118","9","0","0"
"20240202","7호선","김포골드라인","650","527","3","9","0","99","11","1","0","0"
"20240202","7호선","분당선","20578","17387","259","431","0","2114","370","17","0","0"
"20240202","7호선","서해선","2946","2471","25","31","0","346","68","5","0","0"
"20240202","7호선","수인선","451","349","10","8","0","65","17","2","0","0"
"20240202","7호선","신림선","5840","4374","61","88","0","1101","198","12","0","6"
"20240202","7호선","신분당선","10760","9538","51","173","0","803","180","15","0","0"
"20240202","7호선","신분당선(연장)","3359","2773","23","53","0","445","56","9","0","0"
"20240202","7호선","신분당선(연장2)","3252","2812","32","89","0","260","58","1","0","0"
"20240202","7호선","안산선","3812","3270","26","68","0","380","63","5","0","0"
"20240202","7호선","에버라인선","179","124","1","1","0","46","7","0","0","0"
"20240202","7호선","우이신설선","923","661","7","12","0","205","36","2","0","0"
"20240202","7호선","의정부선","672","545","13","25","0","70","19","0","0","0"
"20240202","7호선","인천1호선","4973","4334","36","80","0","428","85","3","0","7"
"20240202","7호선","인천2호선","2990","2595","20","48","0","275","47","1","0","4"
"20240202","7호선","일산선","1844","1511","18","34","0","245","35","1","0","0"
"20240202","7호선","장항선","123","67","2","8","0","40","6","0","0","0"
"20240202","7호선","중앙선","6700","4756","95","163","0","1428","245","13","0","0"
"20240202","7호선","진접선","245","163","6","2","0","62","11","1","0","0"
"20240202","7호선(인천)","1호선","1939","1628","14","20","0","227","47","3","0","0"
"20240202","7호선(인천)","2호선","9608","8523","100","203","0","628","142","8","0","4"
"20240202","7호선(인천)","3호선","3425","3057","36","62","0","227","37","3","0","3"
"20240202","7호선(인천)","4호선","1353","1139","18","25","0","135","36","0","0","0"
"20240202","7호선(인천)","5호선","1737","1492","13","20","0","178","33","0","0","1"
"20240202","7호선(인천)","6호선","674","568","8","23","0","65","9","1","0","0"
"20240202","7호선(인천)","7호선","25229","22518","241","337","0","1721","379","23","0","10"
"20240202","7호선(인천)","7호선(인천)","426","403","8","9","0","6","0","0","0","0"
"20240202","7호선(인천)","8호선","209","177","1","4","0","25","2","0","0","0"
"20240202","7호선(인천)","9호선","1000","866","3","12","0","83","35","1","0","0"
"20240202","7호선(인천)","9호선(연장)","404","346","3","9","0","41","4","1","0","0"
"20240202","7호선(인천)","경강선","1","1","0","0","0","0","0","0","0","0"
"20240202","7호선(인천)","경부선","482","466","7","9","0","0","0","0","0","0"
"20240202","7호선(인천)","경원선","10","10","0","0","0","0","0","0","0","0"
"20240202","7호선(인천)","경의중앙선","17","17","0","0","0","0","0","0","0","0"
"20240202","7호선(인천)","경인선","108","99","4","5","0","0","0","0","0","0"
"20240202","7호선(인천)","공항철도1호선","45","45","0","0","0","0","0","0","0","0"
"20240202","7호선(인천)","과천선","34","34","0","0","0","0","0","0","0","0"
"20240202","7호선(인천)","김포골드라인","1","0","0","1","0","0","0","0","0","0"
"20240202","7호선(인천)","분당선","53","51","1","1","0","0","0","0","0","0"
"20240202","7호선(인천)","서해선","58","51","2","5","0","0","0","0","0","0"
"20240202","7호선(인천)","신림선","116","113","2","1","0","0","0","0","0","0"
"20240202","7호선(인천)","신분당선","17","17","0","0","0","0","0","0","0","0"
"20240202","7호선(인천)","신분당선(연장)","1","1","0","0","0","0","0","0","0","0"
"20240202","7호선(인천)","신분당선(연장2)","3","3","0","0","0","0","0","0","0","0"
"20240202","7호선(인천)","안산선","1","1","0","0","0","0","0","0","0","0"
"20240202","7호선(인천)","우이신설선","4","4","0","0","0","0","0","0","0","0"
"20240202","7호선(인천)","인천1호선","50","47","1","2","0","0","0","0","0","0"
"20240202","7호선(인천)","인천2호선","18","17","0","1","0","0","0","0","0","0"
"20240202","7호선(인천)","일산선","20","19","0","1","0","0","0","0","0","0"
"20240202","7호선(인천)","중앙선","8","8","0","0","0","0","0","0","0","0"
"20240202","7호선(인천)","진접선","1","1","0","0","0","0","0","0","0","0"
"20240202","8호선","1호선","834","579","4","7","0","214","26","3","0","1"
"20240202","8호선","2호선","34541","29915","290","603","0","3121","562","34","0","16"
"20240202","8호선","3호선","14248","11382","149","228","0","2155","316","18","0","0"
"20240202","8호선","4호선","3743","3126","41","61","0","442","69","4","0","0"
"20240202","8호선","5호선","22274","16767","239","364","0","4258","610","33","0","3"
"20240202","8호선","6호선","1852","1562","12","35","0","198","43","2","0","0"
"20240202","8호선","7호선","6643","5625","33","68","0","778","133","6","0","0"
"20240202","8호선","7호선(인천)","256","224","1","2","0","27","2","0","0","0"
"20240202","8호선","8호선","80559","58316","1417","2038","0","16221","2416","135","0","16"
"20240202","8호선","9호선","6767","6074","41","96","0","455","91","10","0","0"
"20240202","8호선","9호선(연장)","6217","4758","44","90","0","1147","137","38","0","3"
"20240202","8호선","경강선","1626","1259","9","29","0","277","48","4","0","0"
"20240202","8호선","경부선","1296","1032","10","28","0","194","29","3","0","0"
"20240202","8호선","경원선","1133","868","14","18","0","185","43","5","0","0"
"20240202","8호선","경의중앙선","279","216","3","1","0","48","9","2","0","0"
"20240202","8호선","경인선","823","686","6","13","0","103","15","0","0","0"
"20240202","8호선","경춘선","179","123","3","2","0","45","4","2","0","0"
"20240202","8호선","공항철도1호선","639","552","10","16","0","47","13","1","0","0"
"20240202","8호선","과천선","543","408","7","1","0","106","19","2","0","0"
"20240202","8호선","김포골드라인","238","195","0","3","0","36","4","0","0","0"
"20240202","8호선","분당선","28772","22631","306","587","0","4485","734","29","0","0"
"20240202","8호선","서해선","74","58","0","2","0","13","1","0","0","0"
"20240202","8호선","수인선","192","135","3","8","0","44","2","0","0","0"
"20240202","8호선","신림선","286","239","1","3","0","37","6","0","0","0"
"20240202","8호선","신분당선","584","433","6","6","0","123","16","0","0","0"
"20240202","8호선","신분당선(연장)","1107","893","6","9","0","174","21","4","0","0"
"20240202","8호선","신분당선(연장2)","131","110","1","4","0","13","3","0","0","0"
"20240202","8호선","안산선","293","240","0","6","0","39","8","0","0","0"
"20240202","8호선","에버라인선","376","263","0","7","0","95","11","0","0","0"
"20240202","8호선","우이신설선","254","199","2","3","0","46","3","1","0","0"
"20240202","8호선","의정부선","25","21","1","0","0","2","1","0","0","0"
"20240202","8호선","인천1호선","163","137","1","1","0","20","3","1","0","0"
"20240202","8호선","인천2호선","154","120","0","3","0","27","4","0","0","0"
"20240202","8호선","일산선","408","308","7","9","0","76","7","1","0","0"
"20240202","8호선","장항선","15","7","0","1","0","6","1","0","0","0"
"20240202","8호선","중앙선","468","353","6","9","0","85","13","2","0","0"
"20240202","8호선","진접선","24","18","0","0","0","4","2","0","0","0"
"20240202","9호선","1호선","8852","7312","24","90","0","1170","234","18","0","4"
"20240202","9호선","2호선","33858","29021","95","636","0","3344","699","39","0","24"
"20240202","9호선","3호선","16671","14235","53","313","0","1790","263","15","0","2"
"20240202","9호선","4호선","9696","7981","41","173","0","1288","200","10","0","3"
"20240202","9호선","5호선","21025","16985","80","335","0","3023","566","30","0","6"
"20240202","9호선","6호선","5110","4144","16","195","0","613","138","4","0","0"
"20240202","9호선","7호선","7325","6070","22","102","0","957","159","10","0","5"
"20240202","9호선","7호선(인천)","1049","908","2","20","0","88","28","2","0","1"
"20240202","9호선","8호선","6932","6230","16","92","0","490","98","6","0","0"
"20240202","9호선","9호선","109374","89868","458","2199","0","13873","2826","134","0","16"
"20240202","9호선","9호선(연장)","29232","26739","107","475","0","1552","283","73","0","3"
"20240202","9호선","경강선","437","355","3","6","0","62","10","1","0","0"
"20240202","9호선","경부선","10568","8643","40","209","0","1375","278","23","0","0"
"20240202","9호선","경원선","2437","2024","5","35","0","306","62","5","0","0"
"20240202","9호선","경의중앙선","1824","1487","8","29","0","245","51","4","0","0"
"20240202","9호선","경인선","5832","4796","13","91","0","769","151","12","0","0"
"20240202","9호선","경춘선","207","155","2","0","0","45","3","2","0","0"
"20240202","9호선","공항철도1호선","11322","10246","63","207","0","632","162","12","0","0"
"20240202","9호선","과천선","3867","3384","10","37","0","356","71","9","0","0"
"20240202","9호선","김포골드라인","4660","3809","17","92","0","628","105","9","0","0"
"20240202","9호선","분당선","10589","9349","44","271","0","796","123","6","0","0"
"20240202","9호선","서해선","1526","1291","5","30","0","171","27","2","0","0"
"20240202","9호선","수인선","173","130","0","4","0","37","2","0","0","0"
"20240202","9호선","신림선","2792","2227","8","48","0","429","77","2","0","1"
"20240202","9호선","신분당선","4319","3870","6","33","0","349","53","8","0","0"
"20240202","9호선","신분당선(연장)","2342","2027","4","20","0","252","30","9","0","0"
"20240202","9호선","신분당선(연장2)","270","218","0","8","0","39","5","0","0","0"
"20240202","9호선","안산선","1487","1277","11","24","0","139","36","0","0","0"
"20240202","9호선","에버라인선","60","34","1","4","0","19","1","1","0","0"
"20240202","9호선","우이신설선","359","299","0","2","0","49","9","0","0","0"
"20240202","9호선","의정부선","77","73","1","0","0","2","1","0","0","0"
"20240202","9호선","인천1호선","3071","2678","6","43","0","272","70","1","0","1"
"20240202","9호선","인천2호선","2589","2289","9","50","0","190","48","3","0","0"
"20240202","9호선","일산선","1048","864","1","14","0","140","27","2","0","0"
"20240202","9호선","장항선","29","11","0","3","0","14","1","0","0","0"
"20240202","9호선","중앙선","1062","892","3","21","0","114","29","3","0","0"
"20240202","9호선","진접선","139","112","0","6","0","18","3","0","0","0"
"20240202","9호선(연장)","1호선","1029","864","7","12","0","122","17","7","0","0"
"20240202","9호선(연장)","2호선","12002","9931","111","230","0","1451","195","77","0","7"
"20240202","9호선(연장)","3호선","5594","4487","57","84","0","829","106","29","0","2"
"20240202","9호선(연장)","4호선","3327","2782","35","41","0","382","62","25","0","0"
"20240202","9호선(연장)","5호선","9907","7509","131","204","0","1749","243","67","0","4"
